address,categories,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,categories/11,categoryName,cid,city,claimThisBusiness,countryCode,imagesCount,isAdvertisement,locatedIn,locationlat,locationlng,menu,neighborhood,orderBy/0/name,orderBy/0/orderUrl,orderBy/0/url,orderBy/1/name,orderBy/1/orderUrl,orderBy/1/url,orderBy/2/name,orderBy/2/orderUrl,orderBy/2/url,orderBy/3/name,orderBy/3/orderUrl,orderBy/3/url,orderBy/4/name,orderBy/4/orderUrl,orderBy/4/url,orderBy/5/name,orderBy/5/orderUrl,orderBy/5/url,orderBy/6/name,orderBy/6/orderUrl,orderBy/6/url,orderBy/7/name,orderBy/7/orderUrl,orderBy/7/url,orderBy/8/name,orderBy/8/orderUrl,orderBy/8/url,orderBy/9/name,orderBy/9/orderUrl,orderBy/9/url,permanentlyClosed,phone,placeId,plusCode,postalCode,price,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,title,totalScore,url,website
"7104 NW Prairie View Rd, Kansas City, MO 64151",,Thai restaurant,Asian restaurant,Restaurant,Southeast Asian restaurant,,,,,,,,,Thai restaurant,1.66482E+19,Kansas City,FALSE,US,269,FALSE,,39.2236872,-94.6521692,,7104 NW Prairie View Rd,Order Direct by DoorDash,,1.13441E+19,DoorDash,https://www.doordash.com/store/tasty-thai-kansas-city-23607968/?pickup=true&utm_campaign=gpa,doordash.com,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 584-8801,ChIJP1UJFvn1wIcRVJ2eNskgCuc,"68FX+F4 Kansas City, Missouri",64151,$,50,748,472,149,38,47,42,2022-12-02T17:26:50.666Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,7104 NW Prairie View Rd,,FALSE,Tasty Thai,4.3,"https://www.google.com/maps/place/Tasty+Thai/@39.2236872,-94.6521692,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f5f91609553f:0xe70a20c9369e9d54!8m2!3d39.2236872!4d-94.6521737?hl=en",http://www.kctastythai.com/
"7831 N Oak Trafficway, Kansas City, MO 64118",,Mexican restaurant,,,,,,,,,,,,Mexican restaurant,4.61922E+18,Kansas City,TRUE,US,295,FALSE,Lilly EZ Beauty salon,39.2365556,-94.5752972,,7831 N Oak Trafficway,Menufy,,1.5939E+19,Order Direct by DoorDash,,1.13441E+19,DoorDash,https://www.doordash.com/store/el-maguey-mexican-restaurant-kansas-city-240415/?pickup=true&utm_campaign=gpa,doordash.com,Caviar,https://www.trycaviar.com/store/el-maguey-mexican-restaurant-kansas-city-240415?pickup=true&utm_campaign=gpa,trycaviar.com,,,,,,,,,,,,,,,,,,,FALSE,(816) 468-0077,ChIJh2f6zQ5YwIcRsufdrXTFGkA,"6CPF+JV Kansas City, Missouri",64118,$,67,1508,935,344,67,115,47,2022-12-02T17:26:51.165Z,"https://www.google.com/maps/search/restaurant/@39.3435592,-94.7295508,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,7831 N Oak Trafficway,,FALSE,El Maguey Mexican Restaurant,4.3,"https://www.google.com/maps/place/El+Maguey+Mexican+Restaurant/@39.2365556,-94.5752972,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0580ecdfa6787:0x401ac574addde7b2!8m2!3d39.2365556!4d-94.5752972?hl=en",https://www.elmagueyrestaurant.com/
"5905 NW Barry Rd, Kansas City, MO 64154",,Chinese restaurant,Asian restaurant,Fast food restaurant,Restaurant,,,,,,,,,Chinese restaurant,8.64291E+18,Kansas City,FALSE,US,48,FALSE,,39.2464233,-94.6482399,,5905 NW Barry Rd,pandaexpress.com,https://order.pandaexpress.com/location/barry-rd-ambassador/menu,pandaexpress.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 587-9996,ChIJ8Y5ZUUpfwIcRR6M2xX_M8Xc,"69W2+HP Kansas City, Missouri",64154,$,70,532,236,132,47,80,37,2022-12-02T17:26:55.587Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,5905 NW Barry Rd,,FALSE,Panda Express,3.9,"https://www.google.com/maps/place/Panda+Express/@39.2464233,-94.6482399,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f4a51598ef1:0x77f1cc7fc536a347!8m2!3d39.2464764!4d-94.6482397?hl=en",https://www.pandaexpress.com/userlocation/1512/MO/Kansas-City/5905-Nw-Barry-Road
"6501 NW Barry Rd, Kansas City, MO 64154",,Fast food restaurant,Breakfast restaurant,Caterer,Chicken restaurant,Delivery service,Family restaurant,,,,,,,Fast food restaurant,2.27538E+18,Kansas City,FALSE,US,202,FALSE,Barrywoods Crossing,39.2461924,-94.6539813,,6501 NW Barry Rd,chick-fil-a.com,https://order.chick-fil-a.com/get-started,chick-fil-a.com,DoorDash,https://www.doordash.com/store/chick-fil-a-kansas-city-206626/?utm_campaign=gpa,doordash.com,Seamless,https://www.seamless.com/menu/chick-fil-a-6501-nw-barry-rd-kansas-city/1962210?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,seamless.com,Grubhub,https://www.grubhub.com/restaurant/chick-fil-a-6501-nw-barry-rd-kansas-city/1962210?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,grubhub.com,UberEats,https://www.ubereats.com/store/chick-fil-a-6501-nw-barry-rd/RV-Fri67QKeYCoYFr7L50A/?utm_campaign=place-action-link&utm_medium=organic&utm_source=google,ubereats.com,Postmates,https://www.postmates.com/store/chick-fil-a-6501-nw-barry-rd/RV-Fri67QKeYCoYFr7L50A/?utm_campaign=place-action-link&utm_medium=organic&utm_source=google,postmates.com,,,,,,,,,,,,,FALSE,(816) 587-0411,ChIJeYVmXkhfwIcR9RnN9mnGkx8,"68WW+FC Kansas City, Missouri",64154,$,78,2211,1555,391,81,126,58,2022-12-02T17:27:03.159Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,6501 NW Barry Rd,,FALSE,Chick-fil-A,4.5,"https://www.google.com/maps/place/Chick-fil-A/@39.2461924,-94.6539813,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f485e668579:0x1f93c669f6cd19f5!8m2!3d39.2461924!4d-94.6539813?hl=en",https://www.chick-fil-a.com/barryroad
"9196 N Skyview Ave, Kansas City, MO 64154",,Pizza restaurant,Children's amusement center,,,,,,,,,,,Pizza restaurant,1.42893E+19,Kansas City,FALSE,US,723,FALSE,Tiffany_Springs_MarketCenter,39.2605443,-94.6577853,,9196 N Skyview Ave,ActiveMenus,,2.04879E+18,chuckecheese.com,http://order.chuckecheese.com/store/9040,chuckecheese.com,UberEats,https://www.ubereats.com/store/chuck-e-cheese-9196-n-skyview-avenue/ioXsHr_6Ty-6OgIjHvDctg/?utm_campaign=place-action-link&diningMode=PICKUP&utm_medium=organic&utm_source=google,ubereats.com,Postmates,https://www.postmates.com/store/chuck-e-cheese-9196-n-skyview-avenue/ioXsHr_6Ty-6OgIjHvDctg/?utm_campaign=place-action-link&diningMode=PICKUP&utm_medium=organic&utm_source=google,postmates.com,,,,,,,,,,,,,,,,,,,FALSE,(816) 505-0902,ChIJQS4S8S9fwIcRV7kTBn7JTcY,"786R+6V Kansas City, Missouri",64154,$$,75,924,468,234,53,118,51,2022-12-02T17:27:18.789Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,9196 N Skyview Ave,,FALSE,Chuck E. Cheese,4.1,"https://www.google.com/maps/place/Chuck+E.+Cheese/@39.2605443,-94.6577853,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f2ff1122e41:0xc64dc97e0613b957!8m2!3d39.2605443!4d-94.6577853?hl=en",https://locations.chuckecheese.com/us/mo/kansas-city/9196-n.-skyview-ave.
"8350 NW Roanridge Rd., Kansas City, MO 64151",,Chicken wings restaurant,Chicken restaurant,Lunch restaurant,Delivery Restaurant,Takeout Restaurant,Restaurant,,,,,,,Chicken wings restaurant,1.31277E+19,Kansas City,FALSE,US,13,FALSE,,39.246237,-94.655835,,8350 NW Roanridge Rd.,UberEats,https://www.ubereats.com/store/its-just-wings-8350-nw-roanridge/LBFEsQp7UfqTvevAFalVLg/?utm_campaign=place-action-link&diningMode=PICKUP&utm_medium=organic&utm_source=google,ubereats.com,Postmates,https://www.postmates.com/store/its-just-wings-8350-nw-roanridge/LBFEsQp7UfqTvevAFalVLg/?utm_campaign=place-action-link&diningMode=PICKUP&utm_medium=organic&utm_source=google,postmates.com,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(469) 663-6137,ChIJxTLmngdfwIcRuN0gS7zbLrY,"68WV+FM Kansas City, Missouri",64151,,66,7,2,0,5,0,0,2022-12-02T17:27:28.655Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,8350 NW Roanridge Rd.,,FALSE,It's Just Wings,2.1,"https://www.google.com/maps/place/It's+Just+Wings/@39.246237,-94.655835,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f079ee632c5:0xb62edbbc4b20ddb8!8m2!3d39.246237!4d-94.655835?hl=en",https://locations.itsjustwings.com/mo/kansas-city/roanridge-i-29-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW
"6830 NW 83 Terrace, Kansas City, MO 64152",,Fast food restaurant,Breakfast restaurant,Coffee shop,Hamburger restaurant,Restaurant,Sandwich shop,,,,,,,Fast food restaurant,4.40971E+18,Kansas City,FALSE,US,270,FALSE,,39.2455182,-94.6597242,,6830 NW 83 Terrace,DoorDash,https://www.doordash.com/store/mcdonald%27s-kansas-city-684900/?utm_campaign=gpa,doordash.com,Seamless,https://www.seamless.com/menu/mcdonalds-6830-nw-83-terrace-kansas-city/2101406?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,seamless.com,Grubhub,https://www.grubhub.com/restaurant/mcdonalds-6830-nw-83-terrace-kansas-city/2101406?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,grubhub.com,UberEats,https://www.ubereats.com/store/mcdonalds-6830-nw-83rd-ter/CBogc5wCTUGdehIdEBFy2A/?utm_campaign=place-action-link&utm_medium=organic&utm_source=google,ubereats.com,Postmates,https://www.postmates.com/store/mcdonalds-6830-nw-83rd-ter/CBogc5wCTUGdehIdEBFy2A/?utm_campaign=place-action-link&utm_medium=organic&utm_source=google,postmates.com,smart.link,https://mcdonalds.smart.link/mjuu1ggdi,smart.link,,,,,,,,,,,,,FALSE,(816) 741-5800,ChIJXerO2UZfwIcRU0PMM1hrMj0,"68WR+64 Kansas City, Missouri",64152,$,100,2107,576,414,479,413,225,2022-12-02T17:27:31.968Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,6830 NW 83 Terrace,,FALSE,McDonald's,3.2,"https://www.google.com/maps/place/McDonald's/@39.2455182,-94.6597242,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f46d9ceea5d:0x3d326b5833cc4353!8m2!3d39.2455182!4d-94.6597242?hl=en",https://www.mcdonalds.com/us/en-us/location/MO/KANSAS-CITY/6830-NW-83RD-TER/6126.html?cid=RF:YXT:GMB::Clicks
"5559 NW Barry Rd, Kansas City, MO 64153",,Restaurant,,,,,,,,,,,,Restaurant,3.17631E+18,Kansas City,TRUE,US,1,FALSE,Coves Plaza,39.2463378,-94.6440059,,5559 NW Barry Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 587-9829,ChIJ__8737RYwIcR_9h8uBqJFCw,"69W4+G9 Kansas City, Missouri",64153,,97,0,0,0,0,0,0,2022-12-02T17:27:32.256Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,5559 NW Barry Rd,,FALSE,Gregg Protenic,,"https://www.google.com/maps/place/Gregg+Protenic/@39.2463378,-94.6440059,17z/data=!3m1!4b1!4m5!3m4!1s0x87c058b4df3bffff:0x2c14891ab87cd8ff!8m2!3d39.2463378!4d-94.6440059?hl=en",https://www.gpcopywriting.com/contact/
"6003 NW Barry Rd, Kansas City, MO 64154",,Chinese restaurant,Delivery Chinese restaurant,Diner,Health food restaurant,Japanese restaurant,Sushi restaurant,Vegetarian restaurant,,,,,,Chinese restaurant,1.77325E+19,Kansas City,FALSE,US,90,FALSE,,39.2462925,-94.6492123,,6003 NW Barry Rd,Menufy,,1.5939E+19,chopstixkcmo.com,https://www.chopstixkcmo.com/,chopstixkcmo.com,DoorDash,https://www.doordash.com/store/chopstix-chinese-cuisine-kansas-city-731149/?pickup=true&utm_campaign=gpa,doordash.com,Caviar,https://www.trycaviar.com/store/chopstix-chinese-cuisine-kansas-city-731149?pickup=true&utm_campaign=gpa,trycaviar.com,Seamless,https://www.seamless.com/menu/chopstix-6003-nw-barry-rd-kansas-city/1245441?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,seamless.com,Grubhub,https://www.grubhub.com/restaurant/chopstix-6003-nw-barry-rd-kansas-city/1245441?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,grubhub.com,UberEats,https://www.ubereats.com/store/chopstix/0DFrWjgDXIKVU3kt1TeBYQ/?utm_campaign=place-action-link&diningMode=PICKUP&utm_medium=organic&utm_source=google,ubereats.com,Postmates,https://www.postmates.com/store/chopstix/0DFrWjgDXIKVU3kt1TeBYQ/?utm_campaign=place-action-link&diningMode=PICKUP&utm_medium=organic&utm_source=google,postmates.com,,,,,,,FALSE,(816) 701-6677,ChIJ1zG4cNhfwIcR5b7sES5UFvY,"69W2+G8 Kansas City, Missouri",64154,$,63,298,211,30,24,16,17,2022-12-02T17:27:33.078Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,6003 NW Barry Rd,,FALSE,CHOPSTIX CHINESE CUISINE & SUSHI,4.3,"https://www.google.com/maps/place/CHOPSTIX+CHINESE+CUISINE+%26+SUSHI/@39.2462925,-94.6492123,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05fd870b831d7:0xf616542e11ecbee5!8m2!3d39.2462925!4d-94.6492123?hl=en",http://chopstixkcmo.com/
"8600 N Boardwalk Ave, Kansas City, MO 64154",,Mexican restaurant,Caterer,Fast food restaurant,,,,,,,,,,Mexican restaurant,1.18095E+19,Kansas City,FALSE,US,121,FALSE,Shops At Boardwalk,39.2531169,-94.6539736,,8600 N Boardwalk Ave,Postmates,,1.112E+19,Chipotle,https://www.chipotle.com/find-a-chipotle?mode=delivery&rwg_token=AOfrVq6LslRPIlu7GfL_fctoht2jCsJ51iuDVvbvSmjNZUAx49af_C4u64mYx415h2Np04hNrlprd5Uoz1Qx4tg2NJQQbFsnxA%3D%3D,chipotle.com,Seamless,https://www.seamless.com/menu/chipotle-8600-n-boardwalk-ave-kansas-city/2126101?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,seamless.com,DoorDash,https://www.doordash.com/store/chipotle-kansas-city-270926/?utm_campaign=gpa,doordash.com,Grubhub,https://www.grubhub.com/restaurant/chipotle-8600-n-boardwalk-ave-kansas-city/2126101?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,grubhub.com,Caviar,https://www.trycaviar.com/store/chipotle-kansas-city-270926?utm_campaign=gpa,trycaviar.com,UberEats,https://www.ubereats.com/store/chipotle-mexican-grill-8600-n-boardwalk-ave/2SbDdB06RVO2byuGGmv8nw/?utm_campaign=place-action-link&utm_medium=organic&utm_source=google,ubereats.com,,,,,,,,,,FALSE,(816) 746-0050,ChIJfxx84DZfwIcRZKE8z2TB46M,"783W+6C Kansas City, Missouri",64154,$,69,1100,517,263,146,104,70,2022-12-02T17:27:34.554Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,8600 N Boardwalk Ave,,FALSE,Chipotle Mexican Grill,3.9,"https://www.google.com/maps/place/Chipotle+Mexican+Grill/@39.2531169,-94.6539736,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f36e07c1c7f:0xa3e3c164cf3ca164!8m2!3d39.2531169!4d-94.6539736?hl=en",https://locations.chipotle.com/mo/kansas-city/8600-n-boardwalk-ave?utm_source=google&utm_medium=yext&utm_campaign=yext_listings
"8800 NW Skyview Ave, Kansas City, MO 64154",,Buffet restaurant,American restaurant,Banquet hall,Breakfast restaurant,Down home cooking restaurant,Family restaurant,Steak house,,,,,,Buffet restaurant,9.52942E+18,Kansas City,FALSE,US,439,FALSE,Tiffany_Springs_MarketCenter,39.2553379,-94.650344,,8800 NW Skyview Ave,Golden Corral Ordering,,1.26428E+19,goldencorral.com,https://order.goldencorral.com/home/,goldencorral.com,Seamless,https://www.seamless.com/menu/golden-corral-8800-nw-skyview-ave-kansas-city/3254811?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,seamless.com,DoorDash,https://www.doordash.com/store/golden-corral-kansas-city-443001/?pickup=true&utm_campaign=gpa,doordash.com,Grubhub,https://www.grubhub.com/restaurant/golden-corral-8800-nw-skyview-ave-kansas-city/3254811?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,grubhub.com,UberEats,https://www.ubereats.com/store/golden-corral-8800-n-skyview-ave/lU3wgbuiUCaN8x54WD9kXQ/?utm_campaign=place-action-link&diningMode=PICKUP&utm_medium=organic&utm_source=google,ubereats.com,Postmates,https://www.postmates.com/store/golden-corral-8800-n-skyview-ave/lU3wgbuiUCaN8x54WD9kXQ/?utm_campaign=place-action-link&diningMode=PICKUP&utm_medium=organic&utm_source=google,postmates.com,,,,,,,,,,FALSE,(816) 505-0300,ChIJQS4S8S9fwIcRsMFslg5RP4Q,"784X+4V Kansas City, Missouri",64154,$$,99,2727,1252,733,189,394,159,2022-12-02T17:27:39.481Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,8800 NW Skyview Ave,,FALSE,Golden Corral Buffet & Grill,4,"https://www.google.com/maps/place/Golden+Corral+Buffet+%26+Grill/@39.2553379,-94.650344,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f2ff1122e41:0x843f510e966cc1b0!8m2!3d39.2553379!4d-94.650344?hl=en",https://www.goldencorral.com/locations/2605/golden-corral-nw-skyview-ave?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=2605
"6409 N Cosby Ave, Kansas City, MO 64151",,Bar & grill,,,,,,,,,,,,Bar & grill,7.52228E+18,Kansas City,FALSE,US,256,FALSE,,39.2116844,-94.6454226,,6409 N Cosby Ave,ChowNow,,1.52199E+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 859-5005,ChIJR_LC4-H1wIcR67vV7qWFZGg,"6963+MR Kansas City, Missouri",64151,$$,95,1508,909,392,39,123,45,2022-12-02T17:27:46.273Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,6409 N Cosby Ave,,FALSE,The Peanut,4.4,"https://www.google.com/maps/place/The+Peanut/@39.2116844,-94.6454226,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f5e1e3c2f247:0x686485a5eed5bbeb!8m2!3d39.2116844!4d-94.6454226?hl=en",https://www.peanutmidwest.com/the-peanut-on-64th-kansas-city-mo/
"8301 N St Clair Ave, Kansas City, MO 64151",,Bar & grill,American restaurant,Breakfast restaurant,Hamburger restaurant,Traditional American restaurant,,,,,,,,Bar & grill,4.3197E+18,Kansas City,FALSE,US,12,FALSE,,39.2461283,-94.6465201,,8301 N St Clair Ave,Order Direct by DoorDash,,1.13441E+19,DoorDash,https://www.doordash.com/store/hy-vee-mealtime-kansas-city-940806/?utm_campaign=gpa,doordash.com,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 505-1000,ChIJNX0ClYZfwIcRdhgo91Kp8js,"69W3+F9 Kansas City, Missouri",64151,$$,94,1,1,0,0,0,0,2022-12-02T17:27:47.568Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,8301 N St Clair Ave,,FALSE,Hy-Vee Market Grille,5,"https://www.google.com/maps/place/Hy-Vee+Market+Grille/@39.2461283,-94.6465201,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f8695027d35:0x3bf2a952f7281876!8m2!3d39.2461283!4d-94.6465201?hl=en",https://www.hy-vee.com/pages/mealtime?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing
"5901 NW 64th St, Kansas City, MO 64151",,American restaurant,Dessert restaurant,Fast food restaurant,Hamburger restaurant,Ice cream shop,Restaurant,Sandwich shop,,,,,,American restaurant,1.70044E+19,Kansas City,FALSE,US,144,FALSE,,39.2100491,-94.6488894,,5901 NW 64th St,culvers.com,https://orderonline.culvers.com/menu/kansas-city-mo-nw-64th-st?open-criteria=1,culvers.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 886-9212,ChIJn4NuLuH1wIcR1n84s4jG--s,"6962+2C Kansas City, Missouri",64151,$,98,1451,936,354,29,102,30,2022-12-02T17:27:50.059Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,5901 NW 64th St,,FALSE,Culver's,4.5,"https://www.google.com/maps/place/Culver's/@39.2100491,-94.6488894,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f5e12e6e839f:0xebfbc688b3387fd6!8m2!3d39.2100491!4d-94.6488894?hl=en",http://www.culvers.com/restaurants/kansas-city-mo-nw-64th-st?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places
"200 NE Barry Rd, Kansas City, MO 64155",,Chinese restaurant,Pho restaurant,Thai restaurant,Vietnamese restaurant,,,,,,,,,Chinese restaurant,1.20824E+19,Kansas City,FALSE,US,64,FALSE,,39.2469645,-94.5784431,,200 NE Barry Rd,Menufy,,1.5939E+19,menufy.com,https://oldwok.menufy.com/,menufy.com,Seamless,https://www.seamless.com/menu/old-wok-200-ne-barry-rd-kansas-city/4104000?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,seamless.com,Grubhub,https://www.grubhub.com/restaurant/old-wok-200-ne-barry-rd-kansas-city/4104000?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,grubhub.com,,,,,,,,,,,,,,,,,,,FALSE,(816) 832-8622,ChIJ_cmZXe5VwIcRQ5YGMr8xrac,"6CWC+QJ Kansas City, Missouri",64155,$$,113,310,159,61,53,26,11,2022-12-02T17:27:57.959Z,"https://www.google.com/maps/search/restaurant/@39.3435592,-94.7295508,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,200 NE Barry Rd,,FALSE,Old Wok Barry Rd,3.8,"https://www.google.com/maps/place/Old+Wok+Barry+Rd/@39.2469645,-94.5784431,17z/data=!3m1!4b1!4m5!3m4!1s0x87c055ee5d99c9fd:0xa7ad31bf32069643!8m2!3d39.2469645!4d-94.5784431?hl=en",https://oldwok.menufy.com/?url_source=google_map#/
"6350 N Lucerne Ave, Kansas City, MO 64151",,Fast food restaurant,Breakfast restaurant,Burrito restaurant,Lunch restaurant,Takeout Restaurant,Mexican restaurant,Restaurant,Taco restaurant,Tex-Mex restaurant,Vegetarian restaurant,,,Fast food restaurant,6.79085E+17,Kansas City,FALSE,US,220,FALSE,,39.2096852,-94.6530927,,6350 N Lucerne Ave,tacobell.com,https://www.tacobell.com/food?store=034393&utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=034393&utm_content=order&y_source=1_NjE0MjY2NS03MTUtbG9jYXRpb24ub3JkZXJfdXJs,tacobell.com,DoorDash,https://www.doordash.com/store/taco-bell-kansas-city-1199860/?pickup=true&utm_campaign=gpa,doordash.com,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 741-9299,ChIJ_Ykoref1wIcR9pFdHMuXbAk,"685W+VQ Kansas City, Missouri",64151,$,115,703,225,146,154,117,61,2022-12-02T17:28:02.784Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,6350 N Lucerne Ave,,FALSE,Taco Bell,3.3,"https://www.google.com/maps/place/Taco+Bell/@39.2096852,-94.6530927,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f5e7ad2889fd:0x96c97cb1c5d91f6!8m2!3d39.2096852!4d-94.6530927?hl=en",https://locations.tacobell.com/mo/kansas-city/6350-north-lucerne.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=034393&utm_content=website&y_source=1_NjE0MjY2NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
"6314 N Chatham Ave, Kansas City, MO 64151",,Mexican restaurant,Caterer,Fast food restaurant,,,,,,,,,,Mexican restaurant,3.95493E+18,Kansas City,FALSE,US,32,FALSE,Tremont Square,39.2095572,-94.6458192,,6314 N Chatham Ave,Postmates,,1.112E+19,Chipotle,https://www.chipotle.com/find-a-chipotle?mode=delivery&rwg_token=AOfrVq7BPT1MNxPhzRM-EB7qu8SN8nV7mmfOupZFvpP4m53RcROE9ZzVK0Ys95VDIIpuO4cjch7SL0Hm_fDcIW-gsXC5BnbbjQ%3D%3D,chipotle.com,Seamless,https://www.seamless.com/menu/chipotle-6314-n-chatham-ave-kansas-city/2124244?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,seamless.com,DoorDash,https://www.doordash.com/store/chipotle-kansas-city-270810/?utm_campaign=gpa,doordash.com,Grubhub,https://www.grubhub.com/restaurant/chipotle-6314-n-chatham-ave-kansas-city/2124244?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,grubhub.com,Caviar,https://www.trycaviar.com/store/chipotle-kansas-city-270810?utm_campaign=gpa,trycaviar.com,UberEats,https://www.ubereats.com/store/chipotle-mexican-grill-6314-n-chatham-ave/4FrhtLegQvShNnnJ65G1GQ/?utm_campaign=place-action-link&utm_medium=organic&utm_source=google,ubereats.com,,,,,,,,,,FALSE,(816) 584-0603,ChIJ1cEtMOD1wIcRopptkQC94jY,"6953+RM Kansas City, Missouri",64151,$,111,380,174,75,59,40,32,2022-12-02T17:28:04.000Z,"https://www.google.com/maps/search/restaurant/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e5?hl=en",restaurant,Missouri,6314 N Chatham Ave,,FALSE,Chipotle Mexican Grill,3.7,"https://www.google.com/maps/place/Chipotle+Mexican+Grill/@39.2095572,-94.6458192,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f5e0302dc1d5:0x36e2bd00916d9aa2!8m2!3d39.2095572!4d-94.6458192?hl=en",https://locations.chipotle.com/mo/kansas-city/6314-n-chatham-ave?utm_source=google&utm_medium=yext&utm_campaign=yext_listings
